ID,JJ,n,age,adjhlg,adjhlgSE,method,sex,yr
A50,12,5,3,20.352756275116374,4.5725116285196465,mixed,female,1998
A50,114,5,3,21.95955479998624,3.6887363426173327,mixed,female,1998
A53,114,5,3,20.833471532876903,3.7815198330137547,mixed,female,1998
A53,12,5,3,18.68217352003674,4.710587731814777,mixed,female,1998
B32,12,3,2,11.287618597750376,4.59500952990446,mixed,female,1998
B32,114,3,2,14.026585002282129,3.6907856873630798,mixed,female,1998
C13,12,4,2,12.980879156460304,4.665641068646607,mixed,female,1998
C13,114,4,2,16.474242080634156,3.7801037135463487,mixed,female,1998
C5,114,5,2,14.827925729739714,3.717649847937059,mixed,female,1998
C5,12,5,2,11.2024293320414,4.610473825095934,mixed,female,1998
10T,114,4,11,28.211609651146127,3.5192281886348322,mixed,female,1999
10T,12,4,11,27.637318493927346,4.604283941125064,mixed,female,1999
15V,12,3,9,24.14090135224114,4.414141289195196,mixed,female,1999
15V,114,3,9,24.436045101592327,3.365069109813938,mixed,female,1999
19W,114,5,8,25.970328559452625,3.574293981251205,mixed,female,1999
19W,12,5,8,26.444075275237388,4.673244237339248,mixed,female,1999
21W,114,4,9,21.31245216058852,3.5757283548133105,mixed,female,1999
21W,12,4,9,21.067081140579035,4.7099989125956325,mixed,female,1999
21X,114,3,9,22.141399389253742,3.3810581177106283,mixed,female,1999
21X,12,3,9,21.91286925365701,4.437733010104955,mixed,female,1999
25S,12,4,12,29.601709252039278,4.542185797620958,mixed,female,1999
25S,114,4,12,29.572766627509907,3.453707972543593,mixed,female,1999
26R,114,4,13,23.510045885512007,3.5428190526823355,mixed,female,1999
26R,12,4,13,22.70171846422406,4.619894248544677,mixed,female,1999
26T,114,4,11,27.998209439514756,3.5298148230294286,mixed,female,1999
26T,12,4,11,27.859395646606394,4.688222023767687,mixed,female,1999
28T,114,4,11,26.200838339411526,3.3778845832114484,mixed,female,1999
28T,12,4,11,26.86147320193014,4.4264008121865075,mixed,female,1999
28U,12,3,10,25.15802012182049,4.5038444100126265,mixed,female,1999
28U,114,3,10,24.318808801694797,3.4576692112705754,mixed,female,1999
28W,114,6,8,19.836595999740197,3.4086909504350067,mixed,female,1999
28W,12,6,8,19.411257926949798,4.498542545407647,mixed,female,1999
29S,114,4,12,24.871676812068117,3.509902089693367,mixed,female,1999
29S,12,4,12,24.872396911869252,4.6259513528853295,mixed,female,1999
29V,12,2,9,20.553949337440308,4.560369131808056,mixed,female,1999
29V,114,2,9,21.082326850897726,3.5457600975739614,mixed,female,1999
31T,12,4,11,23.746184989297884,4.38263393476654,mixed,female,1999
31T,114,4,11,23.911149196729255,3.3414791233897603,mixed,female,1999
32W,12,5,8,19.49161372737871,4.467844067446394,mixed,female,1999
32W,114,5,8,19.448091398596,3.4209335101166918,mixed,female,1999
37T,12,5,11,26.150146243506455,4.452040370004066,mixed,female,1999
37T,114,5,11,26.315208003601757,3.4188865085109272,mixed,female,1999
39W,114,5,8,25.995404435107844,3.568723231288762,mixed,female,1999
39W,12,5,8,25.53183246592185,4.647154863540362,mixed,female,1999
40T,114,2,11,21.72715152438123,3.2633530156405164,mixed,female,1999
40T,12,2,11,22.77530056082229,4.332855762202789,mixed,female,1999
42U,12,4,10,33.142993505490125,4.444607184124873,mixed,female,1999
42U,114,4,10,28.355662982323754,3.395025756283868,mixed,female,1999
48W,12,3,8,28.44164922796366,4.598734877517718,mixed,female,1999
48W,114,3,8,28.220486275807218,3.5443408245664965,mixed,female,1999
49U,114,5,10,22.257425942204833,3.254412802539411,mixed,female,1999
49U,12,5,10,22.187204860546984,4.293239468800491,mixed,female,1999
50U,114,4,10,22.70089774290346,3.5021976736129035,mixed,female,1999
50U,12,4,10,22.27963255290541,4.5474135071611075,mixed,female,1999
51T,12,4,11,22.41001923048286,4.544206255638197,mixed,female,1999
51T,114,4,11,22.815704976506026,3.440422222242049,mixed,female,1999
8V,12,4,9,22.72069964952784,4.671769316537299,mixed,female,1999
8V,114,4,9,23.130525436918536,3.5412609595780316,mixed,female,1999
A20,114,5,4,18.05343873924446,3.359026337560897,mixed,female,1999
A20,12,5,4,17.787725617495973,4.4256706487019954,mixed,female,1999
A28,114,3,4,22.71095443190941,3.538071601993209,mixed,female,1999
A28,12,3,4,22.093987349016317,4.642641825348805,mixed,female,1999
A33,114,4,4,24.990209962945464,3.4693297259996396,mixed,female,1999
A33,12,4,4,24.309412964913673,4.531611258772805,mixed,female,1999
A35,12,3,4,18.94379455843986,4.412578901409186,mixed,female,1999
A35,114,3,4,20.359785808771008,3.336242311122709,mixed,female,1999
A44,12,4,4,18.8558966850821,4.60093602554333,mixed,female,1999
A44,114,4,4,21.21415238551014,3.441894424169845,mixed,female,1999
A50,12,2,4,22.280071854243488,4.716755756512487,mixed,female,1999
A50,114,2,4,22.844003010063293,3.5578344143164977,mixed,female,1999
A53,12,4,4,19.33217082630313,4.556945400829482,mixed,female,1999
A53,114,4,4,19.898079356104496,3.475004092579305,mixed,female,1999
B32,114,3,3,17.4287564181579,3.531792649750664,mixed,female,1999
B32,12,3,3,14.858527358134417,4.611558434668639,mixed,female,1999
C13,12,4,3,18.386369598322318,4.4827783626219535,mixed,female,1999
C13,114,4,3,21.00948902216764,3.448480256833934,mixed,female,1999
C14,114,4,2,17.964970260254304,3.5486717017617497,mixed,female,1999
C14,12,4,2,13.801539654023149,4.65601619028982,mixed,female,1999
C5,12,4,3,15.801261046252034,4.777282772696473,mixed,female,1999
C5,114,4,3,18.666766574352764,3.672185077041076,mixed,female,1999
C8,12,4,2,12.140311980659835,4.6300356762772426,mixed,female,1999
C8,114,4,2,15.384302856059087,3.5190281528293332,mixed,female,1999
10T,114,3,12,27.851178211093092,4.0547908717620045,mixed,female,2000
10T,12,3,12,27.56793294880393,4.962687279633019,mixed,female,2000
14Z,114,3,6,19.74196013098632,4.012868537299679,mixed,female,2000
14Z,12,3,6,18.911198915752045,4.886876641633611,mixed,female,2000
21X,114,3,10,22.359199178614517,3.903779229844133,mixed,female,2000
21X,12,3,10,21.987640820737585,4.8115058811629225,mixed,female,2000
25S,12,3,13,29.674990121202196,4.9125522851916905,mixed,female,2000
25S,114,3,13,29.11401580458896,3.9795682338662486,mixed,female,2000
26R,12,4,14,23.03858462193891,4.914687910589097,mixed,female,2000
26R,114,4,14,23.34753838473683,3.9994663882911117,mixed,female,2000
26T,114,2,12,27.762287046485675,3.9659794811002125,mixed,female,2000
26T,12,2,12,27.872438298242457,4.852758750970963,mixed,female,2000
28T,12,3,12,26.917345159256662,4.901246860350536,mixed,female,2000
28T,114,3,12,27.02901033345127,4.005614460667167,mixed,female,2000
28U,12,3,11,25.060509702378038,5.053084061573268,mixed,female,2000
28U,114,3,11,25.15753725901704,4.0884282345444705,mixed,female,2000
28W,12,3,9,18.43229650061024,4.846907305694837,mixed,female,2000
28W,114,3,9,19.470051188438415,3.951854947605181,mixed,female,2000
29S,12,2,13,24.5275778196359,5.126639580916064,mixed,female,2000
29S,114,2,13,24.448925909484984,4.202875487648185,mixed,female,2000
31T,114,3,12,24.049703237441708,3.9938167279536323,mixed,female,2000
31T,12,3,12,23.898163962105023,4.928339454982507,mixed,female,2000
32W,12,3,9,19.1904861302487,4.878152259612157,mixed,female,2000
32W,114,3,9,19.76113539443599,3.9537277635696024,mixed,female,2000
37T,114,3,12,26.527710923984685,4.04954626835574,mixed,female,2000
37T,12,3,12,25.899901466660747,4.999719695360821,mixed,female,2000
39W,12,3,9,25.7181170508498,4.815948152418236,mixed,female,2000
39W,114,3,9,26.224825482256065,3.935891690781188,mixed,female,2000
40T,114,4,12,22.70676642568354,4.206037691433782,mixed,female,2000
40T,12,4,12,22.429258302671187,5.212707883769472,mixed,female,2000
42U,114,3,11,29.851361515405785,4.1696645172000695,mixed,female,2000
42U,12,3,11,30.161241428175117,5.140066658085829,mixed,female,2000
48W,114,3,9,28.84683029781778,4.173987377827786,mixed,female,2000
48W,12,3,9,27.72140986628098,5.106663965562527,mixed,female,2000
49U,12,3,11,21.903980985667094,4.767071168782262,mixed,female,2000
49U,114,3,11,22.55101635811335,3.87572109604924,mixed,female,2000
51T,12,4,12,22.645627472492997,4.80081794684525,mixed,female,2000
51T,114,4,12,22.9517116071669,3.912320799046233,mixed,female,2000
8V,12,4,10,22.781063821606043,4.706659827303801,mixed,female,2000
8V,114,4,10,23.050839403900824,3.879285403394241,mixed,female,2000
A20,114,5,5,19.083836235460772,3.9295487539225182,mixed,female,2000
A20,12,5,5,18.131974049765976,4.787295050345506,mixed,female,2000
A28,12,4,5,22.75534843103907,4.846019037492892,mixed,female,2000
A28,114,4,5,23.42701824441584,3.9730675396961015,mixed,female,2000
A33,12,5,5,25.048585368667766,5.058697806040404,mixed,female,2000
A33,114,5,5,27.225605527453887,4.108084203808676,mixed,female,2000
A35,114,2,5,21.420492258020968,4.0071462474333535,mixed,female,2000
A35,12,2,5,20.113956207416862,4.973513283052368,mixed,female,2000
A44,12,5,5,20.830473858091104,5.012920279014192,mixed,female,2000
A44,114,5,5,21.363805862286117,4.081058545569641,mixed,female,2000
A50,12,4,5,22.625603651931904,4.79358697206924,mixed,female,2000
A50,114,4,5,22.754069492912645,3.8984043364104566,mixed,female,2000
B32,114,3,4,17.45501280362534,3.8957036795127515,mixed,female,2000
B32,12,3,4,15.448395632106102,4.724095291203742,mixed,female,2000
C13,114,4,4,21.383813633873547,3.994907861570965,mixed,female,2000
C13,12,4,4,19.07128761979751,4.86195861899027,mixed,female,2000
C14,114,4,3,22.43978680128293,3.996454236725115,mixed,female,2000
C14,12,4,3,19.407234538040093,4.907287027432088,mixed,female,2000
C5,12,3,4,18.92356641052873,4.839858389812183,mixed,female,2000
C5,114,3,4,20.784438061522714,3.968657154421019,mixed,female,2000
C8,114,3,3,19.329544474111433,3.937907664010097,mixed,female,2000
C8,12,3,3,17.032110081305163,4.870188376437729,mixed,female,2000
D14,12,5,2,12.867157742910656,5.168476968853417,mixed,female,2000
D14,114,5,2,16.443760425568144,4.223149312168654,mixed,female,2000
D6,114,4,2,15.984259540121467,4.039682058305694,mixed,female,2000
D6,12,4,2,12.545422168328951,4.981659871422529,mixed,female,2000
D8,12,2,2,8.693624814685558,4.860502201409385,mixed,female,2000
D8,114,2,2,12.822825232001916,3.962893815041011,mixed,female,2000
10T,114,5,13,27.935739365610736,3.8240779014981494,mixed,female,2001
10T,12,5,13,27.89785611259669,5.137982464030823,mixed,female,2001
14Z,114,3,7,19.929818546038433,3.744023379669402,mixed,female,2001
14Z,12,3,7,19.150879255830517,5.021850714111167,mixed,female,2001
21X,12,2,11,21.795296791962514,5.13427729176773,mixed,female,2001
21X,114,2,11,22.628033904493325,3.8307976663889036,mixed,female,2001
25S,12,2,14,30.08158001403486,5.192643549406849,mixed,female,2001
25S,114,2,14,29.150101792004893,3.8850054556670774,mixed,female,2001
26T,114,5,13,27.59963362534782,3.7885723219811713,mixed,female,2001
26T,12,5,13,27.553322823975428,5.034872819935646,mixed,female,2001
28T,12,5,13,26.77332783966876,5.002254318333453,mixed,female,2001
28T,114,5,13,26.83958390548835,3.7843347228434614,mixed,female,2001
28W,114,3,10,19.36744264732121,3.7456432081546733,mixed,female,2001
28W,12,3,10,18.279478770463328,4.986549735888018,mixed,female,2001
29S,12,5,14,24.641084087394745,5.0410406552980795,mixed,female,2001
29S,114,5,14,24.7493308667382,3.8264131076978534,mixed,female,2001
31T,114,5,13,24.469363445511334,3.7842350662571533,mixed,female,2001
31T,12,5,13,24.145059490622007,5.104708956407723,mixed,female,2001
39W,114,4,10,26.28998170505538,3.838636423462113,mixed,female,2001
39W,12,4,10,25.643798625397025,5.114846289625576,mixed,female,2001
40T,12,5,13,22.23706527972457,4.905707730141099,mixed,female,2001
40T,114,5,13,22.86369381438892,3.726021117733863,mixed,female,2001
42U,114,4,12,30.288883194416965,3.856839384040223,mixed,female,2001
42U,12,4,12,30.39946951354755,5.17268877295279,mixed,female,2001
48W,12,3,10,29.281909413082772,4.969580549381156,mixed,female,2001
48W,114,3,10,28.249217941480797,3.730679234351927,mixed,female,2001
49U,114,5,12,22.538672702746645,3.762615028934578,mixed,female,2001
49U,12,5,12,22.387888959964712,4.9600519666453655,mixed,female,2001
A20,12,5,6,18.725382413460242,4.817626484023209,mixed,female,2001
A20,114,5,6,19.760285699009724,3.59247442880321,mixed,female,2001
A28,114,5,6,23.796074404909156,3.807064444740148,mixed,female,2001
A28,12,5,6,23.303035617939752,5.042972265259608,mixed,female,2001
A33,114,5,6,27.782916815607418,3.8635280877892124,mixed,female,2001
A33,12,5,6,27.413389158682726,5.132704850120792,mixed,female,2001
A35,12,4,6,20.800905441817413,5.100668332617692,mixed,female,2001
A35,114,4,6,21.777233699818613,3.84178873442388,mixed,female,2001
A44,12,4,6,21.501651518186062,5.0174375607281565,mixed,female,2001
A44,114,4,6,22.456782987292684,3.7645241842215493,mixed,female,2001
B32,114,2,5,19.513533808504725,3.856522337486181,mixed,female,2001
B32,12,2,5,17.406677819018785,5.18512318612274,mixed,female,2001
C13,12,6,5,21.783722337570158,5.203812752796524,mixed,female,2001
C13,114,6,5,22.397207733606056,3.9246369702452166,mixed,female,2001
C14,12,5,4,23.091030855227622,5.047623748256081,mixed,female,2001
C14,114,5,4,23.670135664866436,3.836299569129409,mixed,female,2001
C8,114,5,4,21.80139606660097,3.8214141958275833,mixed,female,2001
C8,12,5,4,19.86638850837774,5.081043942431599,mixed,female,2001
D14,12,4,3,18.735099005319277,5.133845463127759,mixed,female,2001
D14,114,4,3,20.93812687197807,3.851559089504247,mixed,female,2001
D6,12,5,3,18.90962137716972,4.946013705284818,mixed,female,2001
D6,114,5,3,22.303798642760974,3.6922072807918576,mixed,female,2001
D8,114,4,3,16.977603030282147,3.826162336973982,mixed,female,2001
D8,12,4,3,13.038571246686143,5.046270014167381,mixed,female,2001
E12,12,4,2,14.10637901965493,5.064123329496878,mixed,female,2001
E12,114,4,2,18.018869813953117,3.8033527622805776,mixed,female,2001
E13,12,6,2,18.651402977346393,5.008505010569331,mixed,female,2001
E13,114,6,2,20.51644059280135,3.784513059407113,mixed,female,2001
E17,12,5,2,10.09202742317679,4.9600400990450835,mixed,female,2001
E17,114,5,2,15.125267455048046,3.747565859929092,mixed,female,2001
28T,12,5,14,26.86392693227452,4.8333692277380145,mixed,female,2002
28T,114,5,14,26.613254749055063,3.6259796309945282,mixed,female,2002
48W,12,4,11,28.865206598246516,4.88411932827449,mixed,female,2002
48W,114,4,11,28.587187178718487,3.645578227541005,mixed,female,2002
49U,114,3,13,22.891695000134913,3.7624277046156487,mixed,female,2002
49U,12,3,13,21.121796128541938,5.057749229073,mixed,female,2002
A28,12,5,7,23.53784856261975,4.971227314538251,mixed,female,2002
A28,114,5,7,24.38385997932919,3.713462420001566,mixed,female,2002
A33,12,5,7,27.2765509005862,4.98418008769007,mixed,female,2002
A33,114,5,7,27.601352289151066,3.6709653417733854,mixed,female,2002
A35,114,4,7,20.53926633951165,3.804310028394098,mixed,female,2002
A35,12,4,7,18.579710502852464,5.153972213878315,mixed,female,2002
A44,12,5,7,22.411754729430086,5.104974485381012,mixed,female,2002
A44,114,5,7,23.275945345174392,3.803964802127479,mixed,female,2002
B32,114,2,6,20.775829766422433,3.7241888319812517,mixed,female,2002
B32,12,2,6,18.39261549044481,5.006375132331192,mixed,female,2002
C13,12,5,6,21.389157253050747,5.058455010124672,mixed,female,2002
C13,114,5,6,22.67733947103213,3.756101302652046,mixed,female,2002
C14,12,5,5,23.25335929752904,5.1698536411442975,mixed,female,2002
C14,114,5,5,24.727453690309872,3.7953819146908683,mixed,female,2002
C8,12,4,5,20.959099506086666,4.918887013476156,mixed,female,2002
C8,114,4,5,22.727266250864922,3.6425091645450705,mixed,female,2002
D14,114,4,4,23.844670416303188,3.8203969344665767,mixed,female,2002
D14,12,4,4,20.747860195336052,5.215737961987559,mixed,female,2002
D8,12,4,4,16.437473116988528,4.936641743998052,mixed,female,2002
D8,114,4,4,19.81152541342945,3.6653685069090205,mixed,female,2002
E12,12,4,3,21.289196916691886,5.136675984391835,mixed,female,2002
E12,114,4,3,23.873873332456036,3.8425074032608784,mixed,female,2002
E13,12,5,3,20.147721106206777,5.096454943060218,mixed,female,2002
E13,114,5,3,22.401880908103564,3.7749562146217146,mixed,female,2002
E17,114,4,3,18.32094355938545,3.6339099364657255,mixed,female,2002
E17,12,4,3,15.952525653928994,4.914515573158856,mixed,female,2002
F1,114,5,2,16.046823669051093,3.6898043655500485,mixed,female,2002
F1,12,5,2,11.245048919429186,5.023524152156448,mixed,female,2002
F10,12,5,2,12.172681226467247,4.989095723216014,mixed,female,2002
F10,114,5,2,15.278036518942432,3.70839442932382,mixed,female,2002
F13,12,5,2,11.598389373374772,5.292329893057572,mixed,female,2002
F13,114,5,2,16.646479343345383,3.911770093818785,mixed,female,2002
49U,12,5,14,22.051123585384914,4.272185025661093,mixed,female,2003
49U,114,5,14,22.553655835417214,2.8468101900103577,mixed,female,2003
A33,114,4,8,28.143025939508227,2.787845253391384,mixed,female,2003
A33,12,4,8,27.710352657434623,4.227756786639445,mixed,female,2003
A35,114,5,8,20.372611563406693,2.7910633080259677,mixed,female,2003
A35,12,5,8,19.94080386358623,4.232694259750431,mixed,female,2003
A44,114,6,8,22.9622700908271,2.9700928782946217,mixed,female,2003
A44,12,6,8,21.924840379360834,4.439883713817887,mixed,female,2003
B32,114,2,7,20.78686866517442,2.766680728932273,mixed,female,2003
B32,12,2,7,18.613894206446123,4.197313608757466,mixed,female,2003
C13,12,5,7,22.102902847033576,4.165403968712324,mixed,female,2003
C13,114,5,7,23.13670637938614,2.8165515803998478,mixed,female,2003
C14,12,5,6,25.60746394690984,4.1676070718226645,mixed,female,2003
C14,114,5,6,25.44732614425223,2.841251360889902,mixed,female,2003
C8,12,5,6,19.388380056160674,4.267455215944888,mixed,female,2003
C8,114,5,6,20.343981883232754,2.894570359374661,mixed,female,2003
D14,12,4,5,23.236581932669576,4.041248558200367,mixed,female,2003
D14,114,4,5,23.83733365543065,2.7421801035923155,mixed,female,2003
D8,12,5,5,19.279205625441417,4.221810113837713,mixed,female,2003
D8,114,5,5,21.536247981118507,2.8352347655615677,mixed,female,2003
E12,114,6,4,26.365600296145885,2.8170826007163567,mixed,female,2003
E12,12,6,4,25.372116922009532,4.237962973944821,mixed,female,2003
E13,12,6,4,23.334981459314005,4.379440884668612,mixed,female,2003
E13,114,6,4,24.25535079117274,2.911619562781955,mixed,female,2003
E17,114,5,4,20.955424670631604,2.7590742591333695,mixed,female,2003
E17,12,5,4,18.379406075356773,4.222245153423361,mixed,female,2003
